window_length_s,window_overlap,std_activity_threshold,mean_activity_threshold,acc_v_standing_threshold,sin_template_freq_hz,allowed_acc_v_change_per_window,min_gsd_duration_s,use_original_peak_detection,objective_val
5.0,0.7228052066207523,-4.874918122114184,-0.4156169451197278,-10.0,1.0625169324665766,0.7053958268353481,3.255173955103521,True,687.2
4.898265488002326,0.549339694089799,1.4631505503617888,-0.21771906688999554,-5.000871158845573,1.0,0.2980241255610751,1.605476824780006,True,789.37
4.921675947849033,0.6487705933234718,-2.465209542419451,-0.49873649731772096,-8.789916775801391,4.855095345437439,0.16421233675472027,3.0488069954250654,True,624.6
4.8970026643419615,0.6688792992640893,-3.0180728898147455,-0.5069357216756283,-10.0,1.0,0.3472971199515539,3.55818739647352,True,672.0899999999999
4.961129064010554,0.6428208317550121,2.0271876954671706,-0.503504872705952,4.046148924869238,1.0,0.1143560555801893,1.1589351610433907,True,624.51
5.0,0.7134021361696263,-3.1408630885300832,-0.6590433878559733,-1.4733488223514772,1.0,1.182052252542964,4.063192439282659,True,648.56
4.956858216167246,0.44630681919885584,3.409347947166136,-0.2374152791451657,-0.4489729599783274,1.873872103458483,0.1634334845924112,3.6658796880758917,True,519.4699999999999
4.8939743738702,0.5490179501569447,1.3874140189542103,-0.22264133206062786,7.439943246275078,1.0,0.30143642906782364,3.2669037490824735,True,734.22
4.865992331393128,0.689112342325808,-3.9364608025024292,-0.81224319278478,-7.11367270205335,1.0,0.2306424437006942,10.0,True,661.8499999999999
4.92705208269587,0.6430605465208323,-2.3666563405693655,-0.4872830408511776,4.161552046878057,1.0,0.17204970968787983,3.4424854257880835,True,650.0999999999999
4.928418324443696,0.5344445366450461,-2.663262512687493,-0.22534902899848175,0.8305553499931833,6.144675131567885,0.14535224007567796,4.112543279566024,True,623.1700000000001
